loan_id,business_id,credit_officer_id,acquisition_channel,sector,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,approval_status,paid_late,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,repayment_duration_days,Target
940124,67820,137991.0,Facebook,Arts Media,199600.0,235900.0,13,4,4.0,15.0,Approved,False,235900.0,235900.0,36300.0,27,0
968374,67820,137991.0,Facebook,Arts Media,100000.0,114100.0,14,5,5.0,15.0,Approved,False,114100.0,114100.0,14100.0,0,0
942783,663480,260476.0,Radio / TV / Newspaper,Mobile Money Airtime,260000.0,291500.0,1,1,1.0,,Approved,False,291500.0,291500.0,31500.0,0,0
973808,663480,260476.0,Radio / TV / Newspaper,Mobile Money Airtime,286000.0,320700.0,2,2,2.0,,Approved,False,320700.0,320700.0,34700.0,0,0
528374,391764,137987.0,Friend,Stationary Printing,300000.0,344800.0,1,1,1.0,2.0,Approved,False,344800.0,344800.0,44800.0,30,0
559609,391764,137987.0,Friend,Stationary Printing,400000.0,459800.0,2,2,2.0,2.0,Approved,False,459800.0,459800.0,59800.0,0,0
587372,391764,60425.0,Friend,Stationary Printing,440000.0,505800.0,3,3,3.0,2.0,Approved,False,505800.0,505800.0,65800.0,0,0
618467,391764,60425.0,Friend,Stationary Printing,484000.0,556300.0,4,4,4.0,2.0,Approved,False,556300.0,556300.0,72300.0,0,0
651148,391764,60425.0,Friend,Stationary Printing,532400.0,612000.0,5,5,5.0,2.0,Approved,False,612000.0,612000.0,79600.0,0,0
682068,391764,60425.0,Friend,Stationary Printing,585600.0,673100.0,6,6,6.0,2.0,Approved,False,673100.0,673100.0,87500.0,0,0
711127,391764,60425.0,Friend,Stationary Printing,644200.0,740500.0,7,7,7.0,2.0,Approved,False,740500.0,740500.0,96300.0,0,0
745733,391764,60425.0,Friend,Stationary Printing,708600.0,814400.0,8,8,8.0,2.0,Approved,False,814400.0,814400.0,105800.0,0,0
775571,391764,60425.0,Friend,Stationary Printing,722800.0,832100.0,9,9,9.0,2.0,Approved,False,832100.0,832100.0,109300.0,17,0
808075,391764,60425.0,Friend,Stationary Printing,500000.0,565600.0,10,10,10.0,2.0,Approved,False,565600.0,565600.0,65600.0,0,0
842202,391764,60425.0,Friend,Stationary Printing,400000.0,452500.0,11,11,11.0,2.0,Approved,False,452500.0,452500.0,52500.0,9,0
875027,391764,60425.0,Friend,Stationary Printing,350000.0,395900.0,12,12,12.0,2.0,Approved,False,395900.0,395900.0,45900.0,0,0
903857,391764,60425.0,Friend,Stationary Printing,300000.0,339400.0,13,13,13.0,2.0,Approved,False,339400.0,339400.0,39400.0,0,0
982245,691649,137991.0,Sales Team,Beauty Fashion,500000.0,591000.0,1,1,1.0,,Approved,False,591000.0,591000.0,91000.0,0,0
943440,46425,201649.0,Facebook,Drugshop,400000.0,460600.0,3,1,1.0,1.0,Approved,False,460600.0,460600.0,60600.0,24,0
974310,46425,201649.0,Facebook,Drugshop,440000.0,497800.0,4,2,2.0,1.0,Approved,False,497800.0,497800.0,57800.0,27,0
337504,134847,309549.0,Friend,Beauty Fashion,260000.0,289000.0,2,1,1.0,2.0,Approved,False,289000.0,289000.0,29000.0,16,0
361301,134847,309549.0,Friend,Beauty Fashion,280800.0,312100.0,3,2,2.0,2.0,Approved,False,312100.0,312100.0,31300.0,14,0
388158,134847,309549.0,Friend,Beauty Fashion,403500.0,448500.0,4,3,3.0,2.0,Approved,False,448500.0,448500.0,45000.0,0,0
414940,134847,309549.0,Friend,Beauty Fashion,596800.0,663300.0,5,4,4.0,2.0,Approved,False,663300.0,663300.0,66500.0,0,0
449502,134847,309549.0,Friend,Beauty Fashion,954900.0,1061300.0,6,5,5.0,2.0,Approved,False,1061300.0,1061300.0,106400.0,0,0
476271,134847,309549.0,Friend,Beauty Fashion,971300.0,1079500.0,7,6,6.0,2.0,Approved,False,1079500.0,1079500.0,108200.0,0,0
509248,134847,309549.0,Friend,Beauty Fashion,990700.0,1101100.0,8,7,7.0,2.0,Approved,False,1101100.0,1101100.0,110400.0,0,0
537633,134847,309549.0,Friend,Beauty Fashion,1010500.0,1129900.0,9,8,8.0,2.0,Approved,False,1129900.0,1129900.0,119400.0,0,0
586160,134847,309549.0,Friend,Beauty Fashion,1030700.0,1152500.0,10,9,9.0,2.0,Approved,False,1152500.0,1152500.0,121800.0,1,0
614200,134847,309549.0,Friend,Beauty Fashion,1050800.0,1175000.0,11,10,10.0,2.0,Approved,False,1175000.0,1175000.0,124200.0,2,0
642295,134847,309549.0,Friend,Beauty Fashion,1070100.0,1196500.0,12,11,11.0,2.0,Approved,False,1196500.0,1196500.0,126400.0,0,0
665939,134847,309549.0,Friend,Beauty Fashion,1089200.0,1217800.0,13,12,12.0,2.0,Approved,False,1217800.0,1217800.0,128600.0,0,0
696083,134847,309549.0,Friend,Beauty Fashion,1121900.0,1254400.0,14,13,13.0,2.0,Approved,False,1254400.0,1254400.0,132500.0,0,0
724382,134847,309549.0,Friend,Beauty Fashion,1155600.0,1292000.0,15,14,14.0,2.0,Approved,False,1292000.0,1292000.0,136400.0,0,0
751670,134847,395019.0,Friend,Beauty Fashion,1188400.0,1328600.0,16,15,15.0,2.0,Approved,False,1328600.0,1328600.0,140200.0,0,0
782367,134847,395019.0,Friend,Beauty Fashion,1400000.0,1567800.0,17,16,16.0,2.0,Approved,False,1567800.0,1567800.0,167800.0,0,0
813498,134847,395019.0,Friend,Beauty Fashion,1428000.0,1599100.0,18,17,17.0,2.0,Approved,False,1599100.0,1599100.0,171100.0,0,0
843872,134847,395019.0,Friend,Beauty Fashion,1570800.0,1758800.0,19,18,18.0,2.0,Approved,False,1758800.0,1758800.0,188000.0,0,0
875992,134847,395019.0,Friend,Beauty Fashion,1727900.0,1934600.0,20,19,19.0,2.0,Approved,False,1934600.0,1934600.0,206700.0,4,0
903813,134847,395019.0,Friend,Beauty Fashion,1200000.0,1344000.0,21,20,20.0,2.0,Approved,False,1344000.0,1344000.0,144000.0,0,0
931043,134847,137987.0,Friend,Beauty Fashion,2090800.0,2340700.0,22,21,21.0,2.0,Approved,False,2340700.0,2340700.0,249900.0,0,0
959093,134847,137987.0,Friend,Beauty Fashion,2299900.0,2574600.0,23,22,22.0,2.0,Approved,False,2574600.0,2574600.0,274700.0,0,0
337504,134847,309549.0,Friend,Beauty Fashion,260000.0,289000.0,2,1,1.0,2.0,Approved,False,289000.0,289000.0,29000.0,16,0
361301,134847,309549.0,Friend,Beauty Fashion,280800.0,312100.0,3,2,2.0,2.0,Approved,False,312100.0,312100.0,31300.0,14,0
388158,134847,309549.0,Friend,Beauty Fashion,403500.0,448500.0,4,3,3.0,2.0,Approved,False,448500.0,448500.0,45000.0,0,0
414940,134847,309549.0,Friend,Beauty Fashion,596800.0,663300.0,5,4,4.0,2.0,Approved,False,663300.0,663300.0,66500.0,0,0
449502,134847,309549.0,Friend,Beauty Fashion,954900.0,1061300.0,6,5,5.0,2.0,Approved,False,1061300.0,1061300.0,106400.0,0,0
476271,134847,309549.0,Friend,Beauty Fashion,971300.0,1079500.0,7,6,6.0,2.0,Approved,False,1079500.0,1079500.0,108200.0,0,0
509248,134847,309549.0,Friend,Beauty Fashion,990700.0,1101100.0,8,7,7.0,2.0,Approved,False,1101100.0,1101100.0,110400.0,0,0
537633,134847,309549.0,Friend,Beauty Fashion,1010500.0,1129900.0,9,8,8.0,2.0,Approved,False,1129900.0,1129900.0,119400.0,0,0
586160,134847,309549.0,Friend,Beauty Fashion,1030700.0,1152500.0,10,9,9.0,2.0,Approved,False,1152500.0,1152500.0,121800.0,1,0
614200,134847,309549.0,Friend,Beauty Fashion,1050800.0,1175000.0,11,10,10.0,2.0,Approved,False,1175000.0,1175000.0,124200.0,2,0
642295,134847,309549.0,Friend,Beauty Fashion,1070100.0,1196500.0,12,11,11.0,2.0,Approved,False,1196500.0,1196500.0,126400.0,0,0
665939,134847,309549.0,Friend,Beauty Fashion,1089200.0,1217800.0,13,12,12.0,2.0,Approved,False,1217800.0,1217800.0,128600.0,0,0
696083,134847,309549.0,Friend,Beauty Fashion,1121900.0,1254400.0,14,13,13.0,2.0,Approved,False,1254400.0,1254400.0,132500.0,0,0
724382,134847,309549.0,Friend,Beauty Fashion,1155600.0,1292000.0,15,14,14.0,2.0,Approved,False,1292000.0,1292000.0,136400.0,0,0
751670,134847,395019.0,Friend,Beauty Fashion,1188400.0,1328600.0,16,15,15.0,2.0,Approved,False,1328600.0,1328600.0,140200.0,0,0
782367,134847,395019.0,Friend,Beauty Fashion,1400000.0,1567800.0,17,16,16.0,2.0,Approved,False,1567800.0,1567800.0,167800.0,0,0
813498,134847,395019.0,Friend,Beauty Fashion,1428000.0,1599100.0,18,17,17.0,2.0,Approved,False,1599100.0,1599100.0,171100.0,0,0
843872,134847,395019.0,Friend,Beauty Fashion,1570800.0,1758800.0,19,18,18.0,2.0,Approved,False,1758800.0,1758800.0,188000.0,0,0
875992,134847,395019.0,Friend,Beauty Fashion,1727900.0,1934600.0,20,19,19.0,2.0,Approved,False,1934600.0,1934600.0,206700.0,4,0
903813,134847,395019.0,Friend,Beauty Fashion,1200000.0,1344000.0,21,20,20.0,2.0,Approved,False,1344000.0,1344000.0,144000.0,0,0
931043,134847,137987.0,Friend,Beauty Fashion,2090800.0,2340700.0,22,21,21.0,2.0,Approved,False,2340700.0,2340700.0,249900.0,0,0
959093,134847,137987.0,Friend,Beauty Fashion,2299900.0,2574600.0,23,22,22.0,2.0,Approved,False,2574600.0,2574600.0,274700.0,0,0
987790,134847,137987.0,Friend,Beauty Fashion,2529900.0,2831800.0,24,23,23.0,2.0,Approved,False,2831800.0,2831800.0,301900.0,0,0
431719,331386,260478.0,Friend,Beauty Fashion,300000.0,333400.0,1,1,1.0,90.0,Approved,True,15000.0,333400.0,33400.0,31,1
468759,331386,260478.0,Friend,Beauty Fashion,320000.0,365300.0,2,2,2.0,90.0,Approved,True,0.0,365300.0,45300.0,0,1
513241,331386,260478.0,Friend,Beauty Fashion,300000.0,342500.0,3,3,3.0,90.0,Approved,False,342500.0,342500.0,42500.0,0,0
545202,331386,260478.0,Friend,Beauty Fashion,330000.0,379300.0,4,4,4.0,90.0,Approved,False,379300.0,379300.0,49300.0,0,0
574030,331386,260478.0,Friend,Beauty Fashion,363000.0,413600.0,5,5,5.0,90.0,Approved,False,413600.0,413600.0,50600.0,0,0
604886,331386,260478.0,Friend,Beauty Fashion,399300.0,454900.0,6,6,6.0,90.0,Approved,False,454900.0,454900.0,55600.0,0,0
638068,331386,260478.0,Friend,Beauty Fashion,439200.0,500400.0,7,7,7.0,90.0,Approved,False,500400.0,500400.0,61200.0,0,0
669666,331386,260478.0,Friend,Beauty Fashion,483100.0,540600.0,8,8,8.0,90.0,Approved,False,540600.0,540600.0,57500.0,0,0
700935,331386,260478.0,Friend,Beauty Fashion,531400.0,594600.0,9,9,9.0,90.0,Approved,False,594600.0,594600.0,63200.0,0,0
732440,331386,260478.0,Friend,Beauty Fashion,584500.0,654000.0,10,10,10.0,90.0,Approved,False,654000.0,654000.0,69500.0,0,0
756378,331386,260478.0,Friend,Beauty Fashion,634800.0,710400.0,11,11,11.0,90.0,Approved,False,710400.0,710400.0,75600.0,0,0
789578,331386,260478.0,Friend,Beauty Fashion,698300.0,782700.0,12,12,12.0,90.0,Approved,True,0.0,782700.0,84400.0,0,1
826096,331386,260478.0,Friend,Beauty Fashion,768100.0,907600.0,13,13,13.0,90.0,Approved,False,907600.0,907600.0,139500.0,0,0
859433,331386,260478.0,Friend,Beauty Fashion,844900.0,998200.0,14,14,14.0,90.0,Approved,False,998200.0,998200.0,153300.0,0,0
889153,331386,260478.0,Friend,Beauty Fashion,929400.0,1069600.0,15,15,15.0,90.0,Approved,False,1069600.0,1069600.0,140200.0,0,0
917887,331386,260478.0,Friend,Beauty Fashion,1022300.0,1176300.0,16,16,16.0,90.0,Approved,False,1176300.0,1176300.0,154000.0,0,0
947551,331386,730701.0,Friend,Beauty Fashion,1124500.0,1282400.0,17,17,17.0,90.0,Approved,False,1282400.0,1282400.0,157900.0,0,0
978762,331386,730701.0,Friend,Beauty Fashion,1237000.0,1410500.0,18,18,18.0,90.0,Approved,False,1410500.0,1410500.0,173500.0,0,0
922726,563402,395019.0,Other,Beauty Fashion,230000.0,264900.0,2,1,1.0,3.0,Approved,False,264900.0,264900.0,34900.0,23,0
955847,563402,137987.0,Other,Beauty Fashion,253000.0,288800.0,3,2,2.0,3.0,Approved,False,288800.0,288800.0,35800.0,0,0
149121,133170,137990.0,Friend,Autoparts Hardware,600000.0,681400.0,2,1,1.0,2.0,Approved,False,681400.0,681400.0,81400.0,11,0
161284,133170,137990.0,Friend,Autoparts Hardware,633000.0,703500.0,3,2,2.0,2.0,Approved,False,703500.0,703500.0,70500.0,6,0
180892,133170,137990.0,Friend,Autoparts Hardware,685600.0,762000.0,4,3,3.0,2.0,Approved,False,762000.0,762000.0,76400.0,5,0
211863,133170,137990.0,Friend,Autoparts Hardware,986900.0,1096800.0,5,4,4.0,2.0,Approved,False,1096800.0,1096800.0,109900.0,7,0
243987,133170,137990.0,Friend,Autoparts Hardware,1514300.0,1683000.0,6,5,5.0,2.0,Approved,False,1683000.0,1683000.0,168700.0,0,0
287691,133170,137990.0,Friend,Autoparts Hardware,1998200.0,2220800.0,7,6,6.0,2.0,Approved,False,2220800.0,2220800.0,222600.0,2,0
323494,133170,309549.0,Friend,Autoparts Hardware,2038200.0,2265200.0,8,7,7.0,2.0,Approved,False,2265200.0,2265200.0,227000.0,1,0
354472,133170,309549.0,Friend,Autoparts Hardware,2079000.0,2310600.0,9,8,8.0,2.0,Approved,False,2310600.0,2310600.0,231600.0,0,0
383722,133170,309549.0,Friend,Autoparts Hardware,2120600.0,2356900.0,10,9,9.0,2.0,Approved,False,2356900.0,2356900.0,236300.0,9,0
413771,133170,309549.0,Friend,Autoparts Hardware,2327200.0,2586400.0,11,10,10.0,2.0,Approved,False,2586400.0,2586400.0,259200.0,0,0
448689,133170,309549.0,Friend,Autoparts Hardware,2559900.0,2845100.0,12,11,11.0,2.0,Approved,False,2845100.0,2845100.0,285200.0,0,0
479440,133170,309549.0,Friend,Autoparts Hardware,2684600.0,2983700.0,13,12,12.0,2.0,Approved,False,2983700.0,2983700.0,299100.0,0,0
510021,133170,309549.0,Friend,Autoparts Hardware,2818800.0,3132800.0,14,13,13.0,2.0,Approved,False,3132800.0,3132800.0,314000.0,0,0
538982,133170,309549.0,Friend,Autoparts Hardware,2959700.0,3306800.0,15,14,14.0,2.0,Approved,False,3306800.0,3306800.0,347100.0,0,0
565413,133170,309549.0,Friend,Autoparts Hardware,3103900.0,3467800.0,16,15,15.0,2.0,Approved,False,3467800.0,3467800.0,363900.0,0,0
592041,133170,309549.0,Friend,Autoparts Hardware,3259100.0,3641100.0,17,16,16.0,2.0,Approved,False,3641100.0,3641100.0,382000.0,0,0
622060,133170,309549.0,Friend,Autoparts Hardware,3422100.0,3823100.0,18,17,17.0,2.0,Approved,False,3823100.0,3823100.0,401000.0,0,0
653684,133170,309549.0,Friend,Autoparts Hardware,3500000.0,3910100.0,19,18,18.0,2.0,Approved,False,3910100.0,3910100.0,410100.0,12,0
683861,133170,309549.0,Friend,Autoparts Hardware,3500000.0,3910100.0,20,19,19.0,2.0,Approved,False,3910100.0,3910100.0,410100.0,1,0
709242,133170,309549.0,Friend,Autoparts Hardware,3665800.0,4095300.0,21,20,20.0,2.0,Approved,False,4095300.0,4095300.0,429500.0,1,0
737155,133170,309549.0,Friend,Autoparts Hardware,3844300.0,4294600.0,22,21,21.0,2.0,Approved,False,4294600.0,4294600.0,450300.0,0,0
766337,133170,279290.0,Friend,Autoparts Hardware,4031500.0,4511800.0,23,22,22.0,2.0,Approved,False,4511800.0,4511800.0,480300.0,13,0
796499,133170,279290.0,Friend,Autoparts Hardware,4233100.0,4737400.0,24,23,23.0,2.0,Approved,False,4737400.0,4737400.0,504300.0,0,0
826599,133170,279290.0,Friend,Autoparts Hardware,4444800.0,4974300.0,25,24,24.0,2.0,Approved,False,4974300.0,4974300.0,529500.0,14,0
859516,133170,279290.0,Friend,Autoparts Hardware,2000000.0,2239000.0,26,25,25.0,2.0,Approved,False,2239000.0,2239000.0,239000.0,0,0
882012,133170,279290.0,Friend,Autoparts Hardware,3700000.0,4141000.0,27,26,26.0,2.0,Approved,False,4141000.0,4141000.0,441000.0,4,0
904832,133170,279290.0,Friend,Autoparts Hardware,5090900.0,5697100.0,28,27,27.0,2.0,Approved,False,5697100.0,5697100.0,606200.0,13,0
930310,133170,279290.0,Friend,Autoparts Hardware,5338900.0,5974600.0,29,28,28.0,2.0,Approved,False,5974600.0,5974600.0,635700.0,1,0
957691,133170,279290.0,Friend,Autoparts Hardware,5605800.0,6273100.0,30,29,29.0,2.0,Approved,False,6273100.0,6273100.0,667300.0,0,0
976015,686882,295227.0,Friend,Beauty Fashion,230000.0,264900.0,1,1,1.0,,Approved,False,264900.0,264900.0,34900.0,25,0
374126,276272,279292.0,Friend,Mobile Money Airtime,150000.0,166700.0,2,1,1.0,1.0,Approved,False,166700.0,166700.0,16700.0,15,0
406159,276272,279292.0,Friend,Mobile Money Airtime,240000.0,266700.0,3,2,2.0,1.0,Approved,False,266700.0,266700.0,26700.0,22,0
433662,276272,279292.0,Friend,Mobile Money Airtime,300000.0,333400.0,4,3,3.0,1.0,Approved,False,333400.0,333400.0,33400.0,0,0
470814,276272,279292.0,Friend,Mobile Money Airtime,373500.0,415200.0,5,4,4.0,1.0,Approved,False,415200.0,415200.0,41700.0,0,0
505495,276272,279292.0,Friend,Mobile Money Airtime,400000.0,444600.0,6,5,5.0,1.0,Approved,False,444600.0,444600.0,44600.0,4,0
535255,276272,279292.0,Friend,Mobile Money Airtime,300000.0,335700.0,7,6,6.0,1.0,Approved,False,335700.0,335700.0,35700.0,0,0
566166,276272,279292.0,Friend,Mobile Money Airtime,497100.0,556300.0,8,7,7.0,1.0,Approved,False,556300.0,556300.0,59200.0,0,0
595260,276272,279292.0,Friend,Mobile Money Airtime,500000.0,559500.0,9,8,8.0,1.0,Approved,False,559500.0,559500.0,59500.0,0,0
628915,276272,279292.0,Friend,Mobile Money Airtime,500000.0,559500.0,10,9,9.0,1.0,Approved,False,559500.0,559500.0,59500.0,0,0
659442,276272,279292.0,Friend,Mobile Money Airtime,650000.0,727400.0,11,10,10.0,1.0,Approved,False,727400.0,727400.0,77400.0,0,0
688801,276272,279292.0,Friend,Mobile Money Airtime,700000.0,783200.0,12,11,11.0,1.0,Approved,False,783200.0,783200.0,83200.0,0,0
719294,276272,279292.0,Friend,Mobile Money Airtime,705000.0,788800.0,13,12,12.0,1.0,Approved,False,788800.0,788800.0,83800.0,0,0
752664,276272,279292.0,Friend,Mobile Money Airtime,700000.0,783200.0,14,13,13.0,1.0,Approved,False,783200.0,783200.0,83200.0,6,0
784695,276272,279292.0,Friend,Mobile Money Airtime,471000.0,528000.0,15,14,14.0,1.0,Approved,False,528000.0,528000.0,57000.0,0,0
818346,276272,279292.0,Friend,Mobile Money Airtime,300000.0,336300.0,16,15,15.0,1.0,Approved,False,336300.0,336300.0,36300.0,0,0
850978,276272,279292.0,Friend,Mobile Money Airtime,690000.0,773500.0,17,16,16.0,1.0,Approved,False,773500.0,773500.0,83500.0,0,0
883139,276272,279292.0,Friend,Mobile Money Airtime,500000.0,560500.0,18,17,17.0,1.0,Approved,False,560500.0,560500.0,60500.0,0,0
911288,276272,279292.0,Friend,Mobile Money Airtime,490000.0,549300.0,19,18,18.0,1.0,Approved,False,549300.0,549300.0,59300.0,0,0
940556,276272,279292.0,Friend,Mobile Money Airtime,499000.0,559400.0,20,19,19.0,1.0,Approved,False,559400.0,559400.0,60400.0,0,0
971311,276272,279292.0,Friend,Mobile Money Airtime,700000.0,784600.0,21,20,20.0,1.0,Approved,False,784600.0,784600.0,84600.0,0,0
493650,233843,395019.0,Facebook,Beauty Fashion,230000.0,255600.0,2,1,1.0,3.0,Approved,False,255600.0,255600.0,25600.0,1,0
528108,233843,395019.0,Facebook,Beauty Fashion,250500.0,280300.0,3,2,2.0,3.0,Approved,False,280300.0,280300.0,29800.0,0,0
550932,233843,395019.0,Facebook,Beauty Fashion,271300.0,303600.0,4,3,3.0,3.0,Approved,False,303600.0,303600.0,32300.0,14,0
577870,233843,395019.0,Facebook,Beauty Fashion,298400.0,333900.0,5,4,4.0,3.0,Approved,False,333900.0,333900.0,35500.0,13,0
602439,233843,395019.0,Facebook,Beauty Fashion,324100.0,362700.0,6,5,5.0,3.0,Approved,False,362700.0,362700.0,38600.0,23,0
633330,233843,395019.0,Facebook,Beauty Fashion,356500.0,398900.0,7,6,6.0,3.0,Approved,False,398900.0,398900.0,42400.0,29,0
665098,233843,395019.0,Facebook,Beauty Fashion,392200.0,438900.0,8,7,7.0,3.0,Approved,False,438900.0,438900.0,46700.0,28,0
721022,233843,395019.0,Facebook,Beauty Fashion,360000.0,402900.0,9,8,8.0,3.0,Approved,False,402900.0,402900.0,42900.0,28,0
753478,233843,395019.0,Facebook,Beauty Fashion,200000.0,223800.0,10,9,9.0,3.0,Approved,False,223800.0,223800.0,23800.0,23,0
813489,233843,395019.0,Facebook,Beauty Fashion,130000.0,145800.0,11,10,10.0,3.0,Approved,False,145800.0,145800.0,15800.0,10,0
831158,233843,395019.0,Facebook,Beauty Fashion,330000.0,370000.0,12,11,11.0,3.0,Approved,False,370000.0,370000.0,40000.0,22,0
863918,233843,395019.0,Facebook,Beauty Fashion,75000.0,84000.0,13,12,12.0,3.0,Approved,False,84000.0,84000.0,9000.0,18,0
884280,233843,395019.0,Facebook,Beauty Fashion,654900.0,734200.0,14,13,13.0,3.0,Approved,False,734200.0,734200.0,79300.0,7,0
911004,233843,395019.0,Facebook,Beauty Fashion,720400.0,807500.0,15,14,14.0,3.0,Approved,False,807500.0,807500.0,87100.0,16,0
937144,233843,137987.0,Facebook,Beauty Fashion,790600.0,885900.0,16,15,15.0,3.0,Approved,False,885900.0,885900.0,95300.0,15,0
958219,233843,137987.0,Facebook,Beauty Fashion,853700.0,956600.0,17,16,16.0,3.0,Approved,False,956600.0,956600.0,102900.0,21,0
959375,674790,60425.0,Radio / TV / Newspaper,Phones Electronics,276000.0,326200.0,1,1,1.0,,Approved,True,115000.0,326200.0,50200.0,3,1
767967,537927,245783.0,Facebook,Beauty Fashion,250000.0,287900.0,1,1,1.0,0.0,Approved,False,287900.0,287900.0,37900.0,2,0
797305,537927,57802.0,Facebook,Beauty Fashion,274400.0,313200.0,2,2,2.0,0.0,Approved,False,313200.0,313200.0,38800.0,0,0
824032,537927,137987.0,Facebook,Beauty Fashion,298800.0,341100.0,3,3,3.0,0.0,Approved,False,341100.0,341100.0,42300.0,3,0
853772,537927,137987.0,Facebook,Beauty Fashion,328000.0,374400.0,4,4,4.0,0.0,Approved,False,374400.0,374400.0,46400.0,2,0
897185,537927,137987.0,Facebook,Beauty Fashion,361000.0,412000.0,5,5,5.0,0.0,Approved,False,412000.0,412000.0,51000.0,3,0
926484,537927,57802.0,Facebook,Beauty Fashion,397000.0,457200.0,6,6,6.0,0.0,Approved,False,457200.0,457200.0,60200.0,10,0
951104,537927,57802.0,Facebook,Beauty Fashion,550000.0,627800.0,7,7,7.0,0.0,Approved,False,627800.0,627800.0,77800.0,0,0
977429,537927,57802.0,Facebook,Beauty Fashion,602000.0,687100.0,8,8,8.0,0.0,Approved,False,687100.0,687100.0,85100.0,4,0
426570,327505,279288.0,Friend,Autoparts Hardware,150000.0,171300.0,1,1,1.0,1.0,Approved,False,171300.0,171300.0,21300.0,29,0
467219,327505,279288.0,Friend,Autoparts Hardware,240000.0,269200.0,2,2,2.0,1.0,Approved,False,269200.0,269200.0,29200.0,0,0
503303,327505,279288.0,Friend,Autoparts Hardware,265300.0,297500.0,3,3,3.0,1.0,Approved,False,297500.0,297500.0,32200.0,0,0
533337,327505,279288.0,Friend,Autoparts Hardware,291800.0,329500.0,4,4,4.0,1.0,Approved,False,329500.0,329500.0,37700.0,0,0
854407,327505,137991.0,Friend,Autoparts Hardware,321000.0,363200.0,8,5,5.0,1.0,Approved,False,363200.0,363200.0,42200.0,0,0
894586,327505,137991.0,Friend,Autoparts Hardware,353100.0,399400.0,9,6,6.0,1.0,Approved,False,399400.0,399400.0,46300.0,0,0
