loan_id,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,acquisition_channel,sector,applying_for_loan_number,approval_status,paid_late,repayment_duration_days,Target
928706,640000.0,,2,2,,,,,,Facebook,Drugshop,2,Cancelled,False,412.0,0
944729,450000.0,518200.0,3,2,2.0,,518200.0,518200.0,68200.0,Facebook,Drugshop,2,Approved,False,12.0,0
968998,960000.0,1075500.0,4,3,3.0,,1075500.0,1075500.0,115500.0,Facebook,Drugshop,3,Approved,False,0.0,0
207713,671000.0,745700.0,1,1,1.0,1.0,745700.0,745700.0,74700.0,Friend,Autoparts Hardware,1,Approved,False,27.0,0
253203,1000000.0,1111400.0,2,2,2.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,2,Approved,False,25.0,0
302778,200000.0,,3,3,,1.0,,,,Friend,Autoparts Hardware,3,Cancelled,False,412.0,0
308970,500000.0,555700.0,4,3,3.0,1.0,555700.0,555700.0,55700.0,Friend,Autoparts Hardware,3,Approved,False,11.0,0
321701,1600000.0,1778200.0,5,4,4.0,1.0,1778200.0,1778200.0,178200.0,Friend,Autoparts Hardware,4,Approved,False,16.0,0
340961,1000000.0,1111400.0,6,5,5.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,5,Approved,False,9.0,0
364804,700000.0,778000.0,7,6,6.0,1.0,778000.0,778000.0,78000.0,Friend,Autoparts Hardware,6,Approved,False,20.0,0
393318,1300000.0,1444800.0,8,7,7.0,1.0,1444800.0,1444800.0,144800.0,Friend,Autoparts Hardware,7,Approved,False,28.0,0
428455,1000000.0,1111400.0,9,8,8.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,8,Approved,False,14.0,0
466252,1000000.0,1111400.0,10,9,9.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,9,Approved,False,10.0,0
503152,1500000.0,1667100.0,11,10,10.0,1.0,1667100.0,1667100.0,167100.0,Friend,Autoparts Hardware,10,Approved,False,14.0,0
524875,1500000.0,1676600.0,12,11,11.0,1.0,1676600.0,1676600.0,176600.0,Friend,Autoparts Hardware,11,Approved,False,13.0,0
546882,2000000.0,2235000.0,13,12,12.0,1.0,2235000.0,2235000.0,235000.0,Friend,Autoparts Hardware,12,Approved,False,24.0,0
583426,500000.0,559500.0,14,13,13.0,1.0,559500.0,559500.0,59500.0,Friend,Autoparts Hardware,13,Approved,False,10.0,0
598630,2500000.0,,15,14,,1.0,,,,Friend,Autoparts Hardware,14,Cancelled,False,412.0,0
601558,500000.0,559500.0,16,14,14.0,1.0,559500.0,559500.0,59500.0,Friend,Autoparts Hardware,14,Approved,False,21.0,0
637985,500000.0,559500.0,17,15,15.0,1.0,559500.0,559500.0,59500.0,Friend,Autoparts Hardware,15,Approved,False,18.0,0
667538,760000.0,850200.0,18,16,16.0,1.0,850200.0,850200.0,90200.0,Friend,Autoparts Hardware,16,Approved,False,4.0,0
723051,3000000.0,3351700.0,19,17,17.0,1.0,3351700.0,3351700.0,351700.0,Friend,Autoparts Hardware,17,Approved,False,18.0,0
745878,2000000.0,2235000.0,20,18,18.0,1.0,2235000.0,2235000.0,235000.0,Friend,Autoparts Hardware,18,Approved,False,14.0,0
774942,1500000.0,1679600.0,21,19,19.0,1.0,1679600.0,1679600.0,179600.0,Friend,Autoparts Hardware,19,Approved,False,16.0,0
806964,1500000.0,1679600.0,22,20,20.0,1.0,1679600.0,1679600.0,179600.0,Friend,Autoparts Hardware,20,Approved,False,26.0,0
860854,50000.0,56100.0,23,21,21.0,1.0,56100.0,56100.0,6100.0,Friend,Autoparts Hardware,21,Approved,False,0.0,0
872971,500000.0,560500.0,24,22,22.0,1.0,560500.0,560500.0,60500.0,Friend,Autoparts Hardware,22,Approved,False,24.0,0
899396,200000.0,224200.0,25,23,23.0,1.0,224200.0,224200.0,24200.0,Friend,Autoparts Hardware,23,Approved,False,2.0,0
925434,300000.0,336300.0,26,24,24.0,1.0,336300.0,336300.0,36300.0,Friend,Autoparts Hardware,24,Approved,False,10.0,0
944279,500000.0,560500.0,27,25,25.0,1.0,560500.0,560500.0,60500.0,Friend,Autoparts Hardware,25,Approved,False,13.0,0
967329,500000.0,560500.0,28,26,26.0,1.0,560500.0,560500.0,60500.0,Friend,Autoparts Hardware,26,Approved,False,13.0,0
207713,671000.0,745700.0,1,1,1.0,1.0,745700.0,745700.0,74700.0,Friend,Autoparts Hardware,1,Approved,False,27.0,0
253203,1000000.0,1111400.0,2,2,2.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,2,Approved,False,25.0,0
302778,200000.0,,3,3,,1.0,,,,Friend,Autoparts Hardware,3,Cancelled,False,412.0,0
308970,500000.0,555700.0,4,3,3.0,1.0,555700.0,555700.0,55700.0,Friend,Autoparts Hardware,3,Approved,False,11.0,0
321701,1600000.0,1778200.0,5,4,4.0,1.0,1778200.0,1778200.0,178200.0,Friend,Autoparts Hardware,4,Approved,False,16.0,0
340961,1000000.0,1111400.0,6,5,5.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,5,Approved,False,9.0,0
364804,700000.0,778000.0,7,6,6.0,1.0,778000.0,778000.0,78000.0,Friend,Autoparts Hardware,6,Approved,False,20.0,0
393318,1300000.0,1444800.0,8,7,7.0,1.0,1444800.0,1444800.0,144800.0,Friend,Autoparts Hardware,7,Approved,False,28.0,0
428455,1000000.0,1111400.0,9,8,8.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,8,Approved,False,14.0,0
466252,1000000.0,1111400.0,10,9,9.0,1.0,1111400.0,1111400.0,111400.0,Friend,Autoparts Hardware,9,Approved,False,10.0,0
503152,1500000.0,1667100.0,11,10,10.0,1.0,1667100.0,1667100.0,167100.0,Friend,Autoparts Hardware,10,Approved,False,14.0,0
524875,1500000.0,1676600.0,12,11,11.0,1.0,1676600.0,1676600.0,176600.0,Friend,Autoparts Hardware,11,Approved,False,13.0,0
546882,2000000.0,2235000.0,13,12,12.0,1.0,2235000.0,2235000.0,235000.0,Friend,Autoparts Hardware,12,Approved,False,24.0,0
583426,500000.0,559500.0,14,13,13.0,1.0,559500.0,559500.0,59500.0,Friend,Autoparts Hardware,13,Approved,False,10.0,0
598630,2500000.0,,15,14,,1.0,,,,Friend,Autoparts Hardware,14,Cancelled,False,412.0,0
601558,500000.0,559500.0,16,14,14.0,1.0,559500.0,559500.0,59500.0,Friend,Autoparts Hardware,14,Approved,False,21.0,0
637985,500000.0,559500.0,17,15,15.0,1.0,559500.0,559500.0,59500.0,Friend,Autoparts Hardware,15,Approved,False,18.0,0
667538,760000.0,850200.0,18,16,16.0,1.0,850200.0,850200.0,90200.0,Friend,Autoparts Hardware,16,Approved,False,4.0,0
723051,3000000.0,3351700.0,19,17,17.0,1.0,3351700.0,3351700.0,351700.0,Friend,Autoparts Hardware,17,Approved,False,18.0,0
745878,2000000.0,2235000.0,20,18,18.0,1.0,2235000.0,2235000.0,235000.0,Friend,Autoparts Hardware,18,Approved,False,14.0,0
774942,1500000.0,1679600.0,21,19,19.0,1.0,1679600.0,1679600.0,179600.0,Friend,Autoparts Hardware,19,Approved,False,16.0,0
806964,1500000.0,1679600.0,22,20,20.0,1.0,1679600.0,1679600.0,179600.0,Friend,Autoparts Hardware,20,Approved,False,26.0,0
860854,50000.0,56100.0,23,21,21.0,1.0,56100.0,56100.0,6100.0,Friend,Autoparts Hardware,21,Approved,False,0.0,0
872971,500000.0,560500.0,24,22,22.0,1.0,560500.0,560500.0,60500.0,Friend,Autoparts Hardware,22,Approved,False,24.0,0
899396,200000.0,224200.0,25,23,23.0,1.0,224200.0,224200.0,24200.0,Friend,Autoparts Hardware,23,Approved,False,2.0,0
925434,300000.0,336300.0,26,24,24.0,1.0,336300.0,336300.0,36300.0,Friend,Autoparts Hardware,24,Approved,False,10.0,0
944279,500000.0,560500.0,27,25,25.0,1.0,560500.0,560500.0,60500.0,Friend,Autoparts Hardware,25,Approved,False,13.0,0
967329,500000.0,560500.0,28,26,26.0,1.0,560500.0,560500.0,60500.0,Friend,Autoparts Hardware,26,Approved,False,13.0,0
988853,500000.0,560500.0,29,27,27.0,1.0,560500.0,560500.0,60500.0,Friend,Autoparts Hardware,27,Approved,False,0.0,0
790698,250000.0,280300.0,1,1,1.0,1.0,280300.0,280300.0,30300.0,Radio / TV / Newspaper,Drugshop,1,Approved,False,6.0,0
807940,276300.0,309800.0,2,2,2.0,1.0,309800.0,309800.0,33500.0,Radio / TV / Newspaper,Drugshop,2,Approved,False,4.0,0
836931,302500.0,339200.0,3,3,3.0,1.0,339200.0,339200.0,36700.0,Radio / TV / Newspaper,Drugshop,3,Approved,False,3.0,0
869376,332800.0,373000.0,4,4,4.0,1.0,373000.0,373000.0,40200.0,Radio / TV / Newspaper,Drugshop,4,Approved,False,2.0,0
896568,366100.0,410400.0,5,5,5.0,1.0,410400.0,410400.0,44300.0,Radio / TV / Newspaper,Drugshop,5,Approved,False,0.0,0
919715,399800.0,448200.0,6,6,6.0,1.0,448200.0,448200.0,48400.0,Radio / TV / Newspaper,Drugshop,6,Approved,False,17.0,0
949893,553000.0,619900.0,7,7,7.0,1.0,619900.0,619900.0,66900.0,Radio / TV / Newspaper,Drugshop,7,Approved,False,3.0,0
979444,608300.0,681900.0,8,8,8.0,1.0,681900.0,681900.0,73600.0,Radio / TV / Newspaper,Drugshop,8,Approved,False,0.0,0
79350,200000.0,221100.0,1,1,1.0,1.0,221100.0,221100.0,21100.0,Facebook,Health Clinic,1,Approved,False,15.0,0
88364,200000.0,221100.0,2,2,2.0,1.0,221100.0,221100.0,21100.0,Facebook,Health Clinic,2,Approved,False,0.0,0
101971,200000.0,221100.0,3,3,3.0,1.0,221100.0,221100.0,21100.0,Facebook,Health Clinic,3,Approved,False,0.0,0
118375,300000.0,331700.0,4,4,4.0,1.0,331700.0,331700.0,31700.0,Facebook,Health Clinic,4,Approved,False,0.0,0
132680,375000.0,414600.0,5,5,5.0,1.0,414600.0,414600.0,39600.0,Facebook,Health Clinic,5,Approved,False,0.0,0
152890,420000.0,464300.0,6,6,6.0,1.0,464300.0,464300.0,44300.0,Facebook,Health Clinic,6,Approved,False,13.0,0
177681,460000.0,511200.0,7,7,7.0,1.0,511200.0,511200.0,51200.0,Facebook,Health Clinic,7,Approved,False,16.0,0
207762,415000.0,461200.0,8,8,8.0,1.0,461200.0,461200.0,46200.0,Facebook,Health Clinic,8,Approved,False,13.0,0
234943,570000.0,633500.0,9,9,9.0,1.0,633500.0,633500.0,63500.0,Facebook,Health Clinic,9,Approved,False,22.0,0
278922,510000.0,566800.0,10,10,10.0,1.0,566800.0,566800.0,56800.0,Facebook,Health Clinic,10,Approved,False,0.0,0
315278,600000.0,666800.0,11,11,11.0,1.0,666800.0,666800.0,66800.0,Facebook,Health Clinic,11,Approved,False,0.0,0
344609,620000.0,689100.0,12,12,12.0,1.0,689100.0,689100.0,69100.0,Facebook,Health Clinic,12,Approved,False,30.0,0
375612,620000.0,689100.0,13,13,13.0,1.0,689100.0,689100.0,69100.0,Facebook,Health Clinic,13,Approved,False,0.0,0
406637,690000.0,766900.0,14,14,14.0,1.0,766900.0,766900.0,76900.0,Facebook,Health Clinic,14,Approved,False,0.0,0
441918,690000.0,766900.0,15,15,15.0,1.0,766900.0,766900.0,76900.0,Facebook,Health Clinic,15,Approved,False,20.0,0
481012,500000.0,555700.0,16,16,16.0,1.0,555700.0,555700.0,55700.0,Facebook,Health Clinic,16,Approved,False,0.0,0
513580,750000.0,833500.0,17,17,17.0,1.0,712500.0,833500.0,83500.0,Facebook,Health Clinic,17,Approved,True,1.0,1
546551,700000.0,804500.0,18,18,18.0,1.0,804500.0,804500.0,104500.0,Facebook,Health Clinic,18,Approved,False,0.0,0
589368,300000.0,344800.0,19,19,19.0,1.0,344800.0,344800.0,44800.0,Facebook,Health Clinic,19,Approved,False,25.0,0
622103,350000.0,395200.0,20,20,20.0,1.0,395200.0,395200.0,45200.0,Facebook,Health Clinic,20,Approved,False,0.0,0
654020,300000.0,338800.0,21,21,21.0,1.0,338800.0,338800.0,38800.0,Facebook,Health Clinic,21,Approved,False,0.0,0
683376,450000.0,508100.0,22,22,22.0,1.0,508100.0,508100.0,58100.0,Facebook,Health Clinic,22,Approved,False,0.0,0
715078,500000.0,564600.0,23,23,23.0,1.0,564600.0,564600.0,64600.0,Facebook,Health Clinic,23,Approved,False,0.0,0
745199,600000.0,677500.0,24,24,24.0,1.0,677500.0,677500.0,77500.0,Facebook,Health Clinic,24,Approved,False,0.0,0
773097,600000.0,678700.0,25,25,25.0,1.0,678700.0,678700.0,78700.0,Facebook,Health Clinic,25,Approved,False,0.0,0
805510,650000.0,735300.0,26,26,26.0,1.0,735300.0,735300.0,85300.0,Facebook,Health Clinic,26,Approved,False,0.0,0
838732,750000.0,848200.0,27,27,27.0,1.0,848200.0,848200.0,98200.0,Facebook,Health Clinic,27,Approved,False,0.0,0
872486,950000.0,1074000.0,28,28,28.0,1.0,1074000.0,1074000.0,124000.0,Facebook,Health Clinic,28,Approved,False,0.0,0
899940,950000.0,1074000.0,29,29,29.0,1.0,1074000.0,1074000.0,124000.0,Facebook,Health Clinic,29,Approved,False,0.0,0
930251,1200000.0,1356200.0,30,30,30.0,1.0,1356200.0,1356200.0,156200.0,Facebook,Health Clinic,30,Approved,False,0.0,0
958816,1220000.0,1378700.0,31,31,31.0,1.0,1378700.0,1378700.0,158700.0,Facebook,Health Clinic,31,Approved,False,0.0,0
701239,230000.0,264400.0,1,1,1.0,2.0,264400.0,264400.0,34400.0,Friend,Beauty Fashion,1,Approved,False,25.0,0
728008,254900.0,287800.0,2,2,2.0,2.0,287800.0,287800.0,32900.0,Friend,Beauty Fashion,2,Approved,False,24.0,0
755368,279000.0,312800.0,3,3,3.0,2.0,312800.0,312800.0,33800.0,Friend,Beauty Fashion,3,Approved,False,19.0,0
781731,305400.0,342400.0,4,4,4.0,2.0,342400.0,342400.0,37000.0,Friend,Beauty Fashion,4,Approved,False,23.0,0
809390,333500.0,373900.0,5,5,5.0,2.0,373900.0,373900.0,40400.0,Friend,Beauty Fashion,5,Approved,False,15.0,0
837844,450000.0,504500.0,6,6,6.0,2.0,504500.0,504500.0,54500.0,Friend,Beauty Fashion,6,Approved,False,25.0,0
866444,600000.0,672600.0,7,7,7.0,2.0,672600.0,672600.0,72600.0,Friend,Beauty Fashion,7,Approved,False,3.0,0
892985,660000.0,739800.0,8,8,8.0,2.0,739800.0,739800.0,79800.0,Friend,Beauty Fashion,8,Approved,False,6.0,0
911038,710600.0,796500.0,9,9,9.0,2.0,796500.0,796500.0,85900.0,Friend,Beauty Fashion,9,Approved,False,0.0,0
927360,755100.0,846200.0,10,10,10.0,2.0,846200.0,846200.0,91100.0,Friend,Beauty Fashion,10,Approved,False,0.0,0
959027,830600.0,930700.0,11,11,11.0,2.0,930700.0,930700.0,100100.0,Friend,Beauty Fashion,11,Approved,False,0.0,0
987687,913700.0,1023700.0,12,12,12.0,2.0,1023700.0,1023700.0,110000.0,Friend,Beauty Fashion,12,Approved,False,0.0,0
701239,230000.0,264400.0,1,1,1.0,2.0,264400.0,264400.0,34400.0,Friend,Beauty Fashion,1,Approved,False,25.0,0
728008,254900.0,287800.0,2,2,2.0,2.0,287800.0,287800.0,32900.0,Friend,Beauty Fashion,2,Approved,False,24.0,0
755368,279000.0,312800.0,3,3,3.0,2.0,312800.0,312800.0,33800.0,Friend,Beauty Fashion,3,Approved,False,19.0,0
781731,305400.0,342400.0,4,4,4.0,2.0,342400.0,342400.0,37000.0,Friend,Beauty Fashion,4,Approved,False,23.0,0
809390,333500.0,373900.0,5,5,5.0,2.0,373900.0,373900.0,40400.0,Friend,Beauty Fashion,5,Approved,False,15.0,0
837844,450000.0,504500.0,6,6,6.0,2.0,504500.0,504500.0,54500.0,Friend,Beauty Fashion,6,Approved,False,25.0,0
866444,600000.0,672600.0,7,7,7.0,2.0,672600.0,672600.0,72600.0,Friend,Beauty Fashion,7,Approved,False,3.0,0
892985,660000.0,739800.0,8,8,8.0,2.0,739800.0,739800.0,79800.0,Friend,Beauty Fashion,8,Approved,False,6.0,0
911038,710600.0,796500.0,9,9,9.0,2.0,796500.0,796500.0,85900.0,Friend,Beauty Fashion,9,Approved,False,0.0,0
927360,755100.0,846200.0,10,10,10.0,2.0,846200.0,846200.0,91100.0,Friend,Beauty Fashion,10,Approved,False,0.0,0
959027,830600.0,930700.0,11,11,11.0,2.0,930700.0,930700.0,100100.0,Friend,Beauty Fashion,11,Approved,False,0.0,0
445496,200000.0,222300.0,1,1,1.0,0.0,222300.0,222300.0,22300.0,Friend,Phones Electronics,1,Approved,False,5.0,0
481000,220000.0,244500.0,2,2,2.0,0.0,244500.0,244500.0,24500.0,Friend,Phones Electronics,2,Approved,False,15.0,0
513726,242000.0,269000.0,3,3,3.0,0.0,269000.0,269000.0,27000.0,Friend,Phones Electronics,3,Approved,False,0.0,0
530990,258900.0,289700.0,4,4,4.0,0.0,289700.0,289700.0,30800.0,Friend,Phones Electronics,4,Approved,False,6.0,0
554215,281000.0,314400.0,5,5,5.0,0.0,314400.0,314400.0,33400.0,Friend,Phones Electronics,5,Approved,False,0.0,0
571359,301800.0,337700.0,6,6,6.0,0.0,337700.0,337700.0,35900.0,Friend,Phones Electronics,6,Approved,False,0.0,0
591989,325900.0,364700.0,7,7,7.0,0.0,364700.0,364700.0,38800.0,Friend,Phones Electronics,7,Approved,False,0.0,0
615926,353000.0,395000.0,8,8,8.0,0.0,395000.0,395000.0,42000.0,Friend,Phones Electronics,8,Approved,False,0.0,0
637181,380000.0,425200.0,9,9,9.0,0.0,425200.0,425200.0,45200.0,Friend,Phones Electronics,9,Approved,False,0.0,0
658619,410300.0,459100.0,10,10,10.0,0.0,459100.0,459100.0,48800.0,Friend,Phones Electronics,10,Approved,False,0.0,0
675954,436000.0,487900.0,11,11,11.0,0.0,487900.0,487900.0,51900.0,Friend,Phones Electronics,11,Approved,False,0.0,0
692026,463300.0,518400.0,12,12,12.0,0.0,518400.0,518400.0,55100.0,Friend,Phones Electronics,12,Approved,False,10.0,0
709111,460000.0,514800.0,13,13,13.0,0.0,514800.0,514800.0,54800.0,Friend,Phones Electronics,13,Approved,False,5.0,0
740213,545200.0,610100.0,14,14,14.0,0.0,610100.0,610100.0,64900.0,Friend,Phones Electronics,14,Approved,False,3.0,0
770955,599700.0,672300.0,15,15,15.0,0.0,672300.0,672300.0,72600.0,Friend,Phones Electronics,15,Approved,False,0.0,0
783657,627900.0,703900.0,16,16,16.0,0.0,703900.0,703900.0,76000.0,Friend,Phones Electronics,16,Approved,False,1.0,0
814455,690700.0,774300.0,17,17,17.0,0.0,774300.0,774300.0,83600.0,Friend,Phones Electronics,17,Approved,False,9.0,0
848993,759800.0,851500.0,18,18,18.0,0.0,851500.0,851500.0,91700.0,Friend,Phones Electronics,18,Approved,False,1.0,0
880428,775000.0,,19,19,,0.0,,,,Friend,Phones Electronics,19,Expired,False,412.0,0
885553,775000.0,868500.0,20,19,19.0,0.0,868500.0,868500.0,93500.0,Friend,Phones Electronics,19,Approved,False,10.0,0
910125,600000.0,672600.0,21,20,20.0,0.0,672600.0,672600.0,72600.0,Friend,Phones Electronics,20,Approved,False,8.0,0
939818,450000.0,518200.0,22,21,21.0,0.0,518200.0,518200.0,68200.0,Friend,Phones Electronics,21,Approved,False,21.0,0
968128,495000.0,570000.0,23,22,22.0,0.0,570000.0,570000.0,75000.0,Friend,Phones Electronics,22,Approved,False,18.0,0
592558,250000.0,279800.0,1,1,1.0,2.0,279800.0,279800.0,29800.0,Friend,Beauty Fashion,1,Approved,False,29.0,0
626023,275000.0,307700.0,2,2,2.0,2.0,307700.0,307700.0,32700.0,Friend,Beauty Fashion,2,Approved,False,0.0,0
664685,302500.0,338500.0,3,3,3.0,2.0,338500.0,338500.0,36000.0,Friend,Beauty Fashion,3,Approved,False,0.0,0
695741,332800.0,372400.0,4,4,4.0,2.0,372400.0,372400.0,39600.0,Friend,Beauty Fashion,4,Approved,False,0.0,0
726368,366100.0,409700.0,5,5,5.0,2.0,409700.0,409700.0,43600.0,Friend,Beauty Fashion,5,Approved,False,0.0,0
760653,402700.0,450700.0,6,6,6.0,2.0,450700.0,450700.0,48000.0,Friend,Beauty Fashion,6,Approved,False,0.0,0
788676,441900.0,495400.0,7,7,7.0,2.0,495400.0,495400.0,53500.0,Friend,Beauty Fashion,7,Approved,False,0.0,0
820827,486100.0,545000.0,8,8,8.0,2.0,545000.0,545000.0,58900.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
853885,534700.0,599400.0,9,9,9.0,2.0,599400.0,599400.0,64700.0,Friend,Beauty Fashion,9,Approved,False,0.0,0
887022,588200.0,659400.0,10,10,10.0,2.0,659400.0,659400.0,71200.0,Friend,Beauty Fashion,10,Approved,False,0.0,0
911696,647000.0,725300.0,11,11,11.0,2.0,725300.0,725300.0,78300.0,Friend,Beauty Fashion,11,Approved,False,0.0,0
940955,711700.0,797700.0,12,12,12.0,2.0,0.0,797700.0,86000.0,Friend,Beauty Fashion,12,Approved,True,0.0,1
973226,782900.0,893200.0,13,13,13.0,2.0,893200.0,893200.0,110300.0,Friend,Beauty Fashion,13,Approved,False,0.0,0
890928,276000.0,326200.0,1,1,1.0,,326200.0,326200.0,50200.0,Friend,Beauty Fashion,1,Approved,False,18.0,0
910536,296200.0,332000.0,2,2,2.0,,332000.0,332000.0,35800.0,Friend,Beauty Fashion,2,Approved,False,22.0,0
934290,322600.0,361700.0,3,3,3.0,,361700.0,361700.0,39100.0,Friend,Beauty Fashion,3,Approved,False,20.0,0
961286,200000.0,224200.0,4,4,4.0,,224200.0,224200.0,24200.0,Friend,Beauty Fashion,4,Approved,False,18.0,0
983540,384400.0,430900.0,5,5,5.0,,430900.0,430900.0,46500.0,Friend,Beauty Fashion,5,Approved,False,22.0,0
450869,180000.0,200100.0,1,1,1.0,1.0,200100.0,200100.0,20100.0,Friend,Beauty Fashion,1,Approved,False,29.0,0
489423,198000.0,220100.0,2,2,2.0,1.0,220100.0,220100.0,22100.0,Friend,Beauty Fashion,2,Approved,False,0.0,0
518052,228900.0,254400.0,3,3,3.0,1.0,35000.0,254400.0,25500.0,Friend,Beauty Fashion,3,Approved,True,0.0,1
550209,251800.0,289400.0,4,4,4.0,1.0,289400.0,289400.0,37600.0,Friend,Beauty Fashion,4,Approved,False,0.0,0
571476,295100.0,330200.0,5,5,5.0,1.0,330200.0,330200.0,35100.0,Friend,Beauty Fashion,5,Approved,False,0.0,0
603344,380300.0,425500.0,6,6,6.0,1.0,425500.0,425500.0,45200.0,Friend,Beauty Fashion,6,Approved,False,0.0,0
629595,415300.0,464700.0,7,7,7.0,1.0,464700.0,464700.0,49400.0,Friend,Beauty Fashion,7,Approved,False,0.0,0
661046,461200.0,516100.0,8,8,8.0,1.0,516100.0,516100.0,54900.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
685217,525800.0,588400.0,9,9,9.0,1.0,588400.0,588400.0,62600.0,Friend,Beauty Fashion,9,Approved,False,0.0,0
715291,578400.0,647200.0,10,10,10.0,1.0,647200.0,647200.0,68800.0,Friend,Beauty Fashion,10,Approved,False,0.0,0
742081,631600.0,706800.0,11,11,11.0,1.0,706800.0,706800.0,75200.0,Friend,Beauty Fashion,11,Approved,False,0.0,0
773649,694800.0,778800.0,12,12,12.0,1.0,778800.0,778800.0,84000.0,Friend,Beauty Fashion,12,Approved,False,27.0,0
803700,764300.0,856600.0,13,13,13.0,1.0,856600.0,856600.0,92300.0,Friend,Beauty Fashion,13,Approved,False,0.0,0
836598,779600.0,873700.0,14,14,14.0,1.0,873700.0,873700.0,94100.0,Friend,Beauty Fashion,14,Approved,False,0.0,0
868154,795200.0,891100.0,15,15,15.0,1.0,891100.0,891100.0,95900.0,Friend,Beauty Fashion,15,Approved,False,0.0,0
897243,811100.0,908900.0,16,16,16.0,1.0,908900.0,908900.0,97800.0,Friend,Beauty Fashion,16,Approved,False,0.0,0
926041,892200.0,999600.0,17,17,17.0,1.0,999600.0,999600.0,107400.0,Friend,Beauty Fashion,17,Approved,False,0.0,0
954381,981400.0,1099400.0,18,18,18.0,1.0,1099400.0,1099400.0,118000.0,Friend,Beauty Fashion,18,Approved,False,0.0,0
885620,276000.0,317800.0,1,1,1.0,1.0,317800.0,317800.0,41800.0,Friend,Beauty Fashion,1,Approved,False,5.0,0
913454,303600.0,349600.0,2,2,2.0,1.0,349600.0,349600.0,46000.0,Friend,Beauty Fashion,2,Approved,False,0.0,0
944967,334000.0,377800.0,3,3,3.0,1.0,377800.0,377800.0,43800.0,Friend,Beauty Fashion,3,Approved,False,0.0,0
975377,367400.0,415600.0,4,4,4.0,1.0,415600.0,415600.0,48200.0,Friend,Beauty Fashion,4,Approved,False,0.0,0
432596,500000.0,555700.0,1,1,1.0,2.0,15000.0,555700.0,55700.0,Friend,Drugshop,1,Approved,True,32.0,1
473499,550000.0,644600.0,2,2,2.0,2.0,644600.0,644600.0,94600.0,Friend,Drugshop,2,Approved,False,0.0,0
507960,605000.0,709100.0,3,3,3.0,2.0,709100.0,709100.0,104100.0,Friend,Drugshop,3,Approved,False,0.0,0
539119,665500.0,764900.0,4,4,4.0,2.0,764900.0,764900.0,99400.0,Friend,Drugshop,4,Approved,False,0.0,0
568717,732000.0,841300.0,5,5,5.0,2.0,841300.0,841300.0,109300.0,Friend,Drugshop,5,Approved,False,0.0,0
599259,805200.0,925200.0,6,6,6.0,2.0,0.0,925200.0,120000.0,Friend,Drugshop,6,Approved,True,0.0,1
634304,845500.0,997200.0,7,7,7.0,2.0,997200.0,997200.0,151700.0,Friend,Drugshop,7,Approved,False,0.0,0
665452,887800.0,1019900.0,8,8,8.0,2.0,1019900.0,1019900.0,132100.0,Friend,Drugshop,8,Approved,False,0.0,0
695273,976600.0,1121900.0,9,9,9.0,2.0,0.0,1121900.0,145300.0,Friend,Drugshop,9,Approved,True,0.0,1
728093,1074300.0,,10,10,,2.0,,,,Friend,Drugshop,10,Cancelled,False,412.0,0
731225,1074300.0,1266600.0,11,10,10.0,2.0,1266600.0,1266600.0,192300.0,Friend,Drugshop,10,Approved,False,18.0,0
